country,date,price,year,quarter
United States,2008-12-31,-17.52,2008,4
South Africa,2008-12-31,-4.21,2008,4
United Arab Emirates,2009-03-31,-8.99,2009,1
Austria,2009-03-31,4.54,2009,1
Australia,2009-03-31,-4.63,2009,1
Belgium,2009-03-31,0.98,2009,1
Bulgaria,2009-03-31,-7.31,2009,1
Brazil,2009-03-31,24.3,2009,1
Canada,2009-03-31,-6.32,2009,1
Switzerland,2009-03-31,5.43,2009,1
Chile,2009-03-31,-4.62,2009,1
China,2009-03-31,-0.19,2009,1
Colombia,2009-03-31,11.69,2009,1
Cyprus,2009-03-31,-4.11,2009,1
Czech Republic,2009-03-31,2.78,2009,1
Germany,2009-03-31,0.65,2009,1
Denmark,2009-03-31,-15.56,2009,1
Estonia,2009-03-31,-34.94,2009,1
Spain,2009-03-31,-7.42,2009,1
Finland,2009-03-31,-5.47,2009,1
France,2009-03-31,-6.46,2009,1
United Kingdom,2009-03-31,-15.42,2009,1
Greece,2009-03-31,-3.29,2009,1
Croatia,2009-03-31,-0.5,2009,1
Hungary,2009-03-31,-0.89,2009,1
Indonesia,2009-03-31,2.28,2009,1
Ireland,2009-03-31,-18.03,2009,1
Israel,2009-03-31,10.45,2009,1
Iceland,2009-03-31,-11.07,2009,1
Italy,2009-03-31,0.24,2009,1
South Korea,2009-03-31,1.56,2009,1
Lithuania,2009-03-31,-24.58,2009,1
Luxembourg,2009-03-31,0.27,2009,1
Latvia,2009-03-31,-36.98,2009,1
Morocco,2009-03-31,8.8,2009,1
"Macedonia, FYR",2009-03-31,13.51,2009,1
Mexico,2009-03-31,6.43,2009,1
Malaysia,2009-03-31,0.63,2009,1
Netherlands,2009-03-31,-1.67,2009,1
Norway,2009-03-31,-5.2,2009,1
New Zealand,2009-03-31,-9.11,2009,1
Peru,2009-03-31,38.34,2009,1
Philippines,2009-03-31,4.58,2009,1
Portugal,2009-03-31,-3.26,2009,1
Serbia,2009-03-31,29.19,2009,1
Russia,2009-03-31,10.6,2009,1
Sweden,2009-03-31,-1.54,2009,1
Slovenia,2009-03-31,-7.69,2009,1
Slovak Republic,2009-03-31,-11.33,2009,1
Thailand,2009-03-31,9.64,2009,1
United States,2009-03-31,-16.46,2009,1
South Africa,2009-03-31,-7.46,2009,1
United Arab Emirates,2009-06-30,-20.77,2009,2
Austria,2009-06-30,5.72,2009,2
Australia,2009-06-30,0.22,2009,2
Belgium,2009-06-30,-1.4,2009,2
Bulgaria,2009-06-30,-20.88,2009,2
Brazil,2009-06-30,24.83,2009,2
Canada,2009-06-30,-6.31,2009,2
Switzerland,2009-06-30,5.34,2009,2
Chile,2009-06-30,-1.08,2009,2
China,2009-06-30,-0.47,2009,2
Colombia,2009-06-30,8.53,2009,2
Cyprus,2009-06-30,-6.37,2009,2
Czech Republic,2009-06-30,-4.45,2009,2
Germany,2009-06-30,-1.11,2009,2
Denmark,2009-06-30,-14.9,2009,2
Estonia,2009-06-30,-37.63,2009,2
Spain,2009-06-30,-7.59,2009,2
Finland,2009-06-30,-3.61,2009,2
France,2009-06-30,-8.1,2009,2
United Kingdom,2009-06-30,-13.75,2009,2
Greece,2009-06-30,-2.48,2009,2
Croatia,2009-06-30,-4.46,2009,2
Hungary,2009-06-30,-5.2,2009,2
Indonesia,2009-06-30,2.13,2009,2
Ireland,2009-06-30,-20.77,2009,2
Israel,2009-06-30,12.43,2009,2
Iceland,2009-06-30,-10.52,2009,2
Italy,2009-06-30,-0.86,2009,2
Japan,2009-06-30,-8.92,2009,2
South Korea,2009-06-30,-0.54,2009,2
Lithuania,2009-06-30,-31.01,2009,2
Luxembourg,2009-06-30,-1.94,2009,2
Latvia,2009-06-30,-42.25,2009,2
Morocco,2009-06-30,6.94,2009,2
"Macedonia, FYR",2009-06-30,7.82,2009,2
Mexico,2009-06-30,5.09,2009,2
Malaysia,2009-06-30,2.54,2009,2
Netherlands,2009-06-30,-4.65,2009,2
Norway,2009-06-30,-1.53,2009,2
New Zealand,2009-06-30,-3.1,2009,2
Peru,2009-06-30,22.48,2009,2
Philippines,2009-06-30,-0.64,2009,2
Portugal,2009-06-30,-2.68,2009,2
Serbia,2009-06-30,24.76,2009,2
Russia,2009-06-30,0.44,2009,2
Sweden,2009-06-30,-0.53,2009,2
Slovenia,2009-06-30,-9.41,2009,2
Slovak Republic,2009-06-30,-18.11,2009,2
Thailand,2009-06-30,6.26,2009,2
United States,2009-06-30,-12.3,2009,2
South Africa,2009-06-30,-5.37,2009,2
United Arab Emirates,2009-09-30,-24.75,2009,3
Austria,2009-09-30,3.2,2009,3
Australia,2009-09-30,6.82,2009,3
Belgium,2009-09-30,-0.52,2009,3
Bulgaria,2009-09-30,-26.83,2009,3
Brazil,2009-09-30,25.45,2009,3
Canada,2009-09-30,-2.18,2009,3
Switzerland,2009-09-30,5.57,2009,3
Chile,2009-09-30,7.35,2009,3
China,2009-09-30,1.19,2009,3
Colombia,2009-09-30,9.34,2009,3
Cyprus,2009-09-30,-6.5,2009,3
Czech Republic,2009-09-30,-6.62,2009,3
Germany,2009-09-30,-0.56,2009,3
Denmark,2009-09-30,-11.95,2009,3
Estonia,2009-09-30,-42.19,2009,3
Spain,2009-09-30,-6.95,2009,3
Finland,2009-09-30,0.44,2009,3
France,2009-09-30,-6.81,2009,3
United Kingdom,2009-09-30,-6.72,2009,3
Greece,2009-09-30,-5.11,2009,3
Croatia,2009-09-30,-7.89,2009,3
Hungary,2009-09-30,-7.04,2009,3
Indonesia,2009-09-30,2.1,2009,3
Ireland,2009-09-30,-20.71,2009,3
Israel,2009-09-30,13.35,2009,3
Iceland,2009-09-30,-11.33,2009,3
Italy,2009-09-30,-1.13,2009,3
Japan,2009-09-30,-6.42,2009,3
South Korea,2009-09-30,-0.86,2009,3
Lithuania,2009-09-30,-32.99,2009,3
Luxembourg,2009-09-30,-2.47,2009,3
Latvia,2009-09-30,-39.09,2009,3
Morocco,2009-09-30,-0.28,2009,3
"Macedonia, FYR",2009-09-30,1.61,2009,3
Mexico,2009-09-30,5.34,2009,3
Malaysia,2009-09-30,1.97,2009,3
Netherlands,2009-09-30,-6.69,2009,3
Norway,2009-09-30,3.74,2009,3
New Zealand,2009-09-30,1.05,2009,3
Peru,2009-09-30,13.58,2009,3
Philippines,2009-09-30,-2.19,2009,3
Portugal,2009-09-30,0.13,2009,3
Serbia,2009-09-30,16.12,2009,3
Russia,2009-09-30,-6.1,2009,3
Sweden,2009-09-30,2.94,2009,3
Slovenia,2009-09-30,-12.6,2009,3
Slovak Republic,2009-09-30,-10.09,2009,3
Thailand,2009-09-30,3.09,2009,3
United States,2009-09-30,-7.61,2009,3
South Africa,2009-09-30,-1.81,2009,3
United Arab Emirates,2009-12-31,-19.65,2009,4
Austria,2009-12-31,2.21,2009,4
Australia,2009-12-31,14.29,2009,4
Belgium,2009-12-31,-0.91,2009,4
Bulgaria,2009-12-31,-25.72,2009,4
Brazil,2009-12-31,25.99,2009,4
Canada,2009-12-31,3.67,2009,4
Switzerland,2009-12-31,6.55,2009,4
Chile,2009-12-31,10.87,2009,4
China,2009-12-31,4.43,2009,4
Colombia,2009-12-31,7.84,2009,4
Cyprus,2009-12-31,-1.86,2009,4
Czech Republic,2009-12-31,-6.76,2009,4
Germany,2009-12-31,-0.74,2009,4
Denmark,2009-12-31,-4.89,2009,4
Estonia,2009-12-31,-33.56,2009,4
Spain,2009-12-31,-4.37,2009,4
Finland,2009-12-31,7.92,2009,4
France,2009-12-31,-3.22,2009,4
United Kingdom,2009-12-31,1.86,2009,4
Greece,2009-12-31,-4.0,2009,4
Croatia,2009-12-31,-7.1,2009,4
Hungary,2009-12-31,-7.88,2009,4
Indonesia,2009-12-31,2.3,2009,4
Ireland,2009-12-31,-18.23,2009,4
Israel,2009-12-31,18.21,2009,4
Iceland,2009-12-31,-8.32,2009,4
Italy,2009-12-31,-0.26,2009,4
Japan,2009-12-31,-3.57,2009,4
South Korea,2009-12-31,0.66,2009,4
Lithuania,2009-12-31,-31.12,2009,4
Luxembourg,2009-12-31,-0.43,2009,4
Latvia,2009-12-31,-29.3,2009,4
Morocco,2009-12-31,-1.32,2009,4
"Macedonia, FYR",2009-12-31,-7.82,2009,4
Mexico,2009-12-31,4.75,2009,4
Malaysia,2009-12-31,5.06,2009,4
Netherlands,2009-12-31,-4.79,2009,4
Norway,2009-12-31,11.59,2009,4
New Zealand,2009-12-31,5.42,2009,4
Peru,2009-12-31,0.8,2009,4
Philippines,2009-12-31,-2.5,2009,4
Portugal,2009-12-31,2.28,2009,4
Serbia,2009-12-31,10.5,2009,4
Russia,2009-12-31,-6.37,2009,4
Sweden,2009-12-31,11.45,2009,4
Slovenia,2009-12-31,-8.12,2009,4
Slovak Republic,2009-12-31,-11.18,2009,4
Thailand,2009-12-31,2.51,2009,4
United States,2009-12-31,-2.26,2009,4
South Africa,2009-12-31,1.34,2009,4
United Arab Emirates,2010-03-31,-15.96,2010,1
Austria,2010-03-31,5.6,2010,1
Australia,2010-03-31,18.13,2010,1
Belgium,2010-03-31,1.5,2010,1
Bulgaria,2010-03-31,-18.04,2010,1
Brazil,2010-03-31,26.18,2010,1
Canada,2010-03-31,10.94,2010,1
Switzerland,2010-03-31,5.54,2010,1
Chile,2010-03-31,10.42,2010,1
China,2010-03-31,8.99,2010,1
Colombia,2010-03-31,8.75,2010,1
Cyprus,2010-03-31,0.69,2010,1
Czech Republic,2010-03-31,-4.7,2010,1
Germany,2010-03-31,-1.49,2010,1
Denmark,2010-03-31,2.23,2010,1
Estonia,2010-03-31,-5.48,2010,1
Spain,2010-03-31,-2.98,2010,1
Finland,2010-03-31,11.39,2010,1
France,2010-03-31,1.26,2010,1
United Kingdom,2010-03-31,7.71,2010,1
Greece,2010-03-31,-1.77,2010,1
Croatia,2010-03-31,-8.57,2010,1
Hungary,2010-03-31,-5.02,2010,1
Indonesia,2010-03-31,2.54,2010,1
Ireland,2010-03-31,-14.63,2010,1
Israel,2010-03-31,20.51,2010,1
India,2010-03-31,18.5,2010,1
Iceland,2010-03-31,-4.49,2010,1
Italy,2010-03-31,-2.1,2010,1
Japan,2010-03-31,0.4,2010,1
South Korea,2010-03-31,2.68,2010,1
Lithuania,2010-03-31,-15.54,2010,1
Luxembourg,2010-03-31,5.97,2010,1
Latvia,2010-03-31,-20.67,2010,1
Morocco,2010-03-31,-6.92,2010,1
"Macedonia, FYR",2010-03-31,1.15,2010,1
Mexico,2010-03-31,2.8,2010,1
Malaysia,2010-03-31,5.19,2010,1
Netherlands,2010-03-31,-4.11,2010,1
Norway,2010-03-31,10.68,2010,1
New Zealand,2010-03-31,6.33,2010,1
Peru,2010-03-31,7.65,2010,1
Philippines,2010-03-31,-1.79,2010,1
Portugal,2010-03-31,1.96,2010,1
Romania,2010-03-31,-6.61,2010,1
Serbia,2010-03-31,7.37,2010,1
Russia,2010-03-31,2.08,2010,1
Sweden,2010-03-31,10.4,2010,1
Slovenia,2010-03-31,-1.64,2010,1
Slovak Republic,2010-03-31,-5.65,2010,1
Thailand,2010-03-31,2.66,2010,1
United States,2010-03-31,0.74,2010,1
South Africa,2010-03-31,5.47,2010,1
United Arab Emirates,2010-06-30,-13.06,2010,2
Austria,2010-06-30,5.57,2010,2
Australia,2010-06-30,15.63,2010,2
Belgium,2010-06-30,3.44,2010,2
Bulgaria,2010-06-30,-9.86,2010,2
Brazil,2010-06-30,25.78,2010,2
Canada,2010-06-30,11.17,2010,2
Switzerland,2010-06-30,4.91,2010,2
Chile,2010-06-30,10.63,2010,2
China,2010-06-30,10.62,2010,2
Colombia,2010-06-30,8.08,2010,2
Cyprus,2010-06-30,-0.5,2010,2
Czech Republic,2010-06-30,-1.34,2010,2
Germany,2010-06-30,0.66,2010,2
Denmark,2010-06-30,3.26,2010,2
Estonia,2010-06-30,2.58,2010,2
Spain,2010-06-30,-0.96,2010,2
Finland,2010-06-30,9.04,2010,2
France,2010-06-30,4.88,2010,2
United Kingdom,2010-06-30,8.21,2010,2
Greece,2010-06-30,-4.68,2010,2
Croatia,2010-06-30,-6.74,2010,2
Hungary,2010-06-30,-2.48,2010,2
Indonesia,2010-06-30,2.89,2010,2
Ireland,2010-06-30,-12.18,2010,2
Israel,2010-06-30,19.4,2010,2
India,2010-06-30,19.43,2010,2
Iceland,2010-06-30,-1.7,2010,2
Italy,2010-06-30,-1.49,2010,2
Japan,2010-06-30,2.12,2010,2
South Korea,2010-06-30,3.18,2010,2
Lithuania,2010-06-30,-8.86,2010,2
Luxembourg,2010-06-30,3.86,2010,2
Latvia,2010-06-30,-11.51,2010,2
Morocco,2010-06-30,-2.29,2010,2
"Macedonia, FYR",2010-06-30,-0.17,2010,2
Mexico,2010-06-30,4.34,2010,2
Malaysia,2010-06-30,6.47,2010,2
Netherlands,2010-06-30,-1.38,2010,2
Norway,2010-06-30,9.17,2010,2
New Zealand,2010-06-30,3.16,2010,2
Peru,2010-06-30,13.88,2010,2
Philippines,2010-06-30,-0.87,2010,2
Portugal,2010-06-30,1.42,2010,2
Romania,2010-06-30,-3.92,2010,2
Serbia,2010-06-30,7.96,2010,2
Russia,2010-06-30,7.53,2010,2
Sweden,2010-06-30,8.5,2010,2
Slovenia,2010-06-30,0.98,2010,2
Slovak Republic,2010-06-30,-1.65,2010,2
Thailand,2010-06-30,2.74,2010,2
United States,2010-06-30,0.15,2010,2
South Africa,2010-06-30,7.89,2010,2
United Arab Emirates,2010-09-30,-12.43,2010,3
Austria,2010-09-30,6.28,2010,3
Australia,2010-09-30,9.57,2010,3
Belgium,2010-09-30,3.01,2010,3
Bulgaria,2010-09-30,-6.43,2010,3
Brazil,2010-09-30,24.8,2010,3
Canada,2010-09-30,6.98,2010,3
Switzerland,2010-09-30,4.67,2010,3
Chile,2010-09-30,5.82,2010,3
China,2010-09-30,8.7,2010,3
Colombia,2010-09-30,4.56,2010,3
Cyprus,2010-09-30,-1.03,2010,3
Czech Republic,2010-09-30,-0.83,2010,3
Germany,2010-09-30,1.41,2010,3
Denmark,2010-09-30,3.17,2010,3
Estonia,2010-09-30,14.96,2010,3
Spain,2010-09-30,-1.7,2010,3
Finland,2010-09-30,7.24,2010,3
France,2010-09-30,6.05,2010,3
United Kingdom,2010-09-30,5.7,2010,3
Greece,2010-09-30,-5.2,2010,3
Croatia,2010-09-30,-5.89,2010,3
Hungary,2010-09-30,-1.37,2010,3
Indonesia,2010-09-30,2.93,2010,3
Ireland,2010-09-30,-11.89,2010,3
Israel,2010-09-30,16.59,2010,3
India,2010-09-30,21.33,2010,3
Iceland,2010-09-30,-1.05,2010,3
Italy,2010-09-30,-1.3,2010,3
Japan,2010-09-30,1.24,2010,3
South Korea,2010-09-30,2.2,2010,3
Lithuania,2010-09-30,-5.17,2010,3
Luxembourg,2010-09-30,6.42,2010,3
Latvia,2010-09-30,-7.72,2010,3
Morocco,2010-09-30,1.43,2010,3
"Macedonia, FYR",2010-09-30,1.6,2010,3
Mexico,2010-09-30,4.69,2010,3
Malaysia,2010-09-30,6.69,2010,3
Netherlands,2010-09-30,-0.41,2010,3
Norway,2010-09-30,6.65,2010,3
New Zealand,2010-09-30,0.26,2010,3
Peru,2010-09-30,7.33,2010,3
Philippines,2010-09-30,1.93,2010,3
Portugal,2010-09-30,0.58,2010,3
Romania,2010-09-30,-7.14,2010,3
Serbia,2010-09-30,12.09,2010,3
Russia,2010-09-30,10.83,2010,3
Sweden,2010-09-30,7.24,2010,3
Slovenia,2010-09-30,1.37,2010,3
Slovak Republic,2010-09-30,-6.72,2010,3
Thailand,2010-09-30,3.8,2010,3
United States,2010-09-30,-2.2,2010,3
South Africa,2010-09-30,5.39,2010,3
United Arab Emirates,2010-12-31,-13.06,2010,4
Austria,2010-12-31,7.33,2010,4
Australia,2010-12-31,4.44,2010,4
Belgium,2010-12-31,4.6,2010,4
Bulgaria,2010-12-31,-4.96,2010,4
Brazil,2010-12-31,23.41,2010,4
Canada,2010-12-31,3.61,2010,4
Switzerland,2010-12-31,4.72,2010,4
Chile,2010-12-31,4.08,2010,4
China,2010-12-31,7.49,2010,4
Colombia,2010-12-31,10.08,2010,4
Cyprus,2010-12-31,-3.57,2010,4
Czech Republic,2010-12-31,0.0,2010,4
Germany,2010-12-31,1.5,2010,4
Denmark,2010-12-31,2.57,2010,4
Estonia,2010-12-31,12.83,2010,4
Spain,2010-12-31,-1.41,2010,4
Finland,2010-12-31,4.26,2010,4
France,2010-12-31,6.97,2010,4
United Kingdom,2010-12-31,1.37,2010,4
Greece,2010-12-31,-6.97,2010,4
Croatia,2010-12-31,-3.92,2010,4
Hungary,2010-12-31,-0.43,2010,4
Indonesia,2010-12-31,2.91,2010,4
Ireland,2010-12-31,-13.99,2010,4
Israel,2010-12-31,14.44,2010,4
India,2010-12-31,16.28,2010,4
Iceland,2010-12-31,-1.39,2010,4
Italy,2010-12-31,-0.82,2010,4
Japan,2010-12-31,2.0,2010,4
South Korea,2010-12-31,1.66,2010,4
Lithuania,2010-12-31,1.35,2010,4
Luxembourg,2010-12-31,5.44,2010,4
Latvia,2010-12-31,-2.45,2010,4
Morocco,2010-12-31,0.19,2010,4
"Macedonia, FYR",2010-12-31,5.51,2010,4
Mexico,2010-12-31,3.7,2010,4
Malaysia,2010-12-31,7.86,2010,4
Netherlands,2010-12-31,-0.91,2010,4
Norway,2010-12-31,6.51,2010,4
New Zealand,2010-12-31,-1.67,2010,4
Peru,2010-12-31,15.18,2010,4
Philippines,2010-12-31,3.12,2010,4
Portugal,2010-12-31,-0.86,2010,4
Romania,2010-12-31,-12.34,2010,4
Serbia,2010-12-31,11.85,2010,4
Russia,2010-12-31,13.43,2010,4
Sweden,2010-12-31,6.08,2010,4
Slovenia,2010-12-31,-0.15,2010,4
Slovak Republic,2010-12-31,-1.76,2010,4
Thailand,2010-12-31,1.76,2010,4
United States,2010-12-31,-3.48,2010,4
South Africa,2010-12-31,3.06,2010,4
United Arab Emirates,2011-03-31,-8.34,2011,1
Austria,2011-03-31,4.59,2011,1
Australia,2011-03-31,0.39,2011,1
Belgium,2011-03-31,4.2,2011,1
Bulgaria,2011-03-31,-4.81,2011,1
Brazil,2011-03-31,21.8,2011,1
Canada,2011-03-31,2.24,2011,1
Switzerland,2011-03-31,4.72,2011,1
Chile,2011-03-31,7.34,2011,1
China,2011-03-31,5.89,2011,1
Colombia,2011-03-31,3.96,2011,1
Cyprus,2011-03-31,-1.89,2011,1
Czech Republic,2011-03-31,0.21,2011,1
Germany,2011-03-31,3.11,2011,1
Denmark,2011-03-31,0.91,2011,1
Estonia,2011-03-31,6.61,2011,1
Spain,2011-03-31,-3.56,2011,1
Finland,2011-03-31,3.34,2011,1
France,2011-03-31,6.82,2011,1
United Kingdom,2011-03-31,-0.8,2011,1
Greece,2011-03-31,-5.41,2011,1
Croatia,2011-03-31,-2.91,2011,1
Hungary,2011-03-31,-3.17,2011,1
Indonesia,2011-03-31,4.48,2011,1
Ireland,2011-03-31,-15.21,2011,1
Israel,2011-03-31,14.2,2011,1
India,2011-03-31,19.75,2011,1
Iceland,2011-03-31,3.45,2011,1
Italy,2011-03-31,0.61,2011,1
Japan,2011-03-31,0.84,2011,1
South Korea,2011-03-31,2.83,2011,1
Lithuania,2011-03-31,7.79,2011,1
Luxembourg,2011-03-31,1.05,2011,1
Latvia,2011-03-31,10.78,2011,1
Morocco,2011-03-31,2.51,2011,1
"Macedonia, FYR",2011-03-31,-3.17,2011,1
Mexico,2011-03-31,4.35,2011,1
Malaysia,2011-03-31,9.47,2011,1
Netherlands,2011-03-31,-0.48,2011,1
Norway,2011-03-31,8.45,2011,1
New Zealand,2011-03-31,-1.16,2011,1
Peru,2011-03-31,10.84,2011,1
Philippines,2011-03-31,4.09,2011,1
Poland,2011-03-31,1.22,2011,1
Portugal,2011-03-31,-2.13,2011,1
Romania,2011-03-31,-11.13,2011,1
Serbia,2011-03-31,7.45,2011,1
Russia,2011-03-31,-21.77,2011,1
Sweden,2011-03-31,4.86,2011,1
Slovenia,2011-03-31,4.11,2011,1
Slovak Republic,2011-03-31,-1.07,2011,1
Thailand,2011-03-31,5.58,2011,1
Turkey,2011-03-31,8.47,2011,1
United States,2011-03-31,-4.35,2011,1
South Africa,2011-03-31,1.58,2011,1
United Arab Emirates,2011-06-30,-5.0,2011,2
Austria,2011-06-30,1.34,2011,2
Australia,2011-06-30,-2.21,2011,2
Belgium,2011-06-30,4.18,2011,2
Bulgaria,2011-06-30,-5.91,2011,2
Brazil,2011-06-30,20.15,2011,2
Canada,2011-06-30,3.1,2011,2
Switzerland,2011-06-30,4.56,2011,2
Chile,2011-06-30,4.76,2011,2
China,2011-06-30,4.27,2011,2
Colombia,2011-06-30,7.93,2011,2
Cyprus,2011-06-30,-2.65,2011,2
Czech Republic,2011-06-30,0.52,2011,2
Germany,2011-06-30,2.33,2011,2
Denmark,2011-06-30,1.03,2011,2
Estonia,2011-06-30,8.76,2011,2
Spain,2011-06-30,-6.24,2011,2
Finland,2011-06-30,4.27,2011,2
France,2011-06-30,6.78,2011,2
United Kingdom,2011-06-30,-1.79,2011,2
Greece,2011-06-30,-5.12,2011,2
Croatia,2011-06-30,0.04,2011,2
Hungary,2011-06-30,-3.4,2011,2
Indonesia,2011-06-30,4.53,2011,2
Ireland,2011-06-30,-16.22,2011,2
Israel,2011-06-30,13.04,2011,2
India,2011-06-30,23.14,2011,2
Iceland,2011-06-30,3.77,2011,2
Italy,2011-06-30,1.2,2011,2
Japan,2011-06-30,0.2,2011,2
South Korea,2011-06-30,4.77,2011,2
Lithuania,2011-06-30,6.28,2011,2
Luxembourg,2011-06-30,4.93,2011,2
Latvia,2011-06-30,12.32,2011,2
Morocco,2011-06-30,-0.19,2011,2
"Macedonia, FYR",2011-06-30,-1.64,2011,2
Mexico,2011-06-30,2.6,2011,2
Malaysia,2011-06-30,8.76,2011,2
Netherlands,2011-06-30,-1.72,2011,2
Norway,2011-06-30,7.36,2011,2
New Zealand,2011-06-30,0.73,2011,2
Peru,2011-06-30,20.25,2011,2
Philippines,2011-06-30,5.93,2011,2
Poland,2011-06-30,0.66,2011,2
Portugal,2011-06-30,-4.6,2011,2
Romania,2011-06-30,-11.38,2011,2
Serbia,2011-06-30,1.0,2011,2
Russia,2011-06-30,-21.18,2011,2
Sweden,2011-06-30,4.22,2011,2
Slovenia,2011-06-30,3.23,2011,2
Slovak Republic,2011-06-30,-1.94,2011,2
Thailand,2011-06-30,7.11,2011,2
Turkey,2011-06-30,10.57,2011,2
United States,2011-06-30,-4.09,2011,2
South Africa,2011-06-30,1.88,2011,2
United Arab Emirates,2011-09-30,-0.35,2011,3
Austria,2011-09-30,5.98,2011,3
Australia,2011-09-30,-2.72,2011,3
Belgium,2011-09-30,4.24,2011,3
Bulgaria,2011-09-30,-5.54,2011,3
Brazil,2011-09-30,18.34,2011,3
Canada,2011-09-30,4.86,2011,3
Switzerland,2011-09-30,3.97,2011,3
Chile,2011-09-30,4.52,2011,3
China,2011-09-30,4.09,2011,3
Colombia,2011-09-30,12.78,2011,3
Cyprus,2011-09-30,-3.79,2011,3
Czech Republic,2011-09-30,0.21,2011,3
Germany,2011-09-30,2.69,2011,3
Denmark,2011-09-30,-3.03,2011,3
Estonia,2011-09-30,6.8,2011,3
Spain,2011-09-30,-8.07,2011,3
Finland,2011-09-30,2.96,2011,3
France,2011-09-30,5.91,2011,3
United Kingdom,2011-09-30,-2.09,2011,3
Greece,2011-09-30,-4.74,2011,3
Croatia,2011-09-30,1.63,2011,3
Hungary,2011-09-30,-4.26,2011,3
Indonesia,2011-09-30,4.54,2011,3
Ireland,2011-09-30,-19.76,2011,3
Israel,2011-09-30,9.95,2011,3
India,2011-09-30,19.64,2011,3
Iceland,2011-09-30,6.66,2011,3
Italy,2011-09-30,0.86,2011,3
Japan,2011-09-30,0.23,2011,3
South Korea,2011-09-30,6.4,2011,3
Lithuania,2011-09-30,6.83,2011,3
Luxembourg,2011-09-30,3.33,2011,3
Latvia,2011-09-30,13.02,2011,3
Morocco,2011-09-30,0.84,2011,3
"Macedonia, FYR",2011-09-30,0.05,2011,3
Mexico,2011-09-30,3.94,2011,3
Malaysia,2011-09-30,9.8,2011,3
Netherlands,2011-09-30,-2.28,2011,3
Norway,2011-09-30,8.31,2011,3
New Zealand,2011-09-30,2.64,2011,3
Peru,2011-09-30,19.16,2011,3
Philippines,2011-09-30,5.45,2011,3
Poland,2011-09-30,-0.58,2011,3
Portugal,2011-09-30,-5.43,2011,3
Romania,2011-09-30,-12.91,2011,3
Serbia,2011-09-30,-7.32,2011,3
Russia,2011-09-30,-20.71,2011,3
Sweden,2011-09-30,2.35,2011,3
Slovenia,2011-09-30,2.13,2011,3
Slovak Republic,2011-09-30,-0.72,2011,3
Thailand,2011-09-30,2.21,2011,3
Turkey,2011-09-30,10.38,2011,3
United States,2011-09-30,-1.77,2011,3
South Africa,2011-09-30,3.39,2011,3
United Arab Emirates,2011-12-31,4.57,2011,4
Austria,2011-12-31,4.97,2011,4
Australia,2011-12-31,-4.05,2011,4
Belgium,2011-12-31,3.46,2011,4
Bulgaria,2011-12-31,-5.81,2011,4
Brazil,2011-12-31,16.26,2011,4
Canada,2011-12-31,5.37,2011,4
Switzerland,2011-12-31,4.63,2011,4
Chile,2011-12-31,5.23,2011,4
China,2011-12-31,2.29,2011,4
Colombia,2011-12-31,6.91,2011,4
Cyprus,2011-12-31,-4.95,2011,4
Czech Republic,2011-12-31,-0.84,2011,4
Germany,2011-12-31,2.3,2011,4
Denmark,2011-12-31,-5.61,2011,4
Estonia,2011-12-31,11.77,2011,4
Spain,2011-12-31,-12.74,2011,4
Finland,2011-12-31,2.33,2011,4
France,2011-12-31,3.7,2011,4
United Kingdom,2011-12-31,-1.24,2011,4
Greece,2011-12-31,-6.62,2011,4
Croatia,2011-12-31,1.99,2011,4
Hungary,2011-12-31,-2.93,2011,4
Indonesia,2011-12-31,5.05,2011,4
Ireland,2011-12-31,-19.57,2011,4
Israel,2011-12-31,5.37,2011,4
India,2011-12-31,26.26,2011,4
Iceland,2011-12-31,8.07,2011,4
Italy,2011-12-31,0.34,2011,4
Japan,2011-12-31,-1.0,2011,4
South Korea,2011-12-31,7.03,2011,4
Lithuania,2011-12-31,5.56,2011,4
Luxembourg,2011-12-31,5.4,2011,4
Latvia,2011-12-31,5.76,2011,4
Morocco,2011-12-31,1.81,2011,4
"Macedonia, FYR",2011-12-31,-1.43,2011,4
Mexico,2011-12-31,5.9,2011,4
Malaysia,2011-12-31,11.22,2011,4
Netherlands,2011-12-31,-3.44,2011,4
Norway,2011-12-31,7.93,2011,4
New Zealand,2011-12-31,2.82,2011,4
Peru,2011-12-31,17.89,2011,4
Philippines,2011-12-31,6.77,2011,4
Poland,2011-12-31,-0.97,2011,4
Portugal,2011-12-31,-7.49,2011,4
Romania,2011-12-31,-13.97,2011,4
Serbia,2011-12-31,-9.73,2011,4
Russia,2011-12-31,-19.59,2011,4
Sweden,2011-12-31,-1.27,2011,4
Slovenia,2011-12-31,1.37,2011,4
Slovak Republic,2011-12-31,-2.29,2011,4
Thailand,2011-12-31,2.31,2011,4
Turkey,2011-12-31,11.1,2011,4
United States,2011-12-31,-0.79,2011,4
South Africa,2011-12-31,3.86,2011,4
United Arab Emirates,2012-03-31,6.11,2012,1
Austria,2012-03-31,10.74,2012,1
Australia,2012-03-31,-2.63,2012,1
Belgium,2012-03-31,3.47,2012,1
Bulgaria,2012-03-31,-3.72,2012,1
Brazil,2012-03-31,14.17,2012,1
Canada,2012-03-31,4.72,2012,1
Switzerland,2012-03-31,5.49,2012,1
Chile,2012-03-31,4.25,2012,1
China,2012-03-31,0.14,2012,1
Colombia,2012-03-31,11.66,2012,1
Cyprus,2012-03-31,-5.01,2012,1
Czech Republic,2012-03-31,-1.57,2012,1
